1,True,SYMPT-abdominal_pain___2
1,True,SYMPT-chest_pain___2
1,True,SYMPT-confusion_altered_mental_s___2
1,True,SYMPT-cough___1
1,True,SYMPT-cough___2
1,True,SYMPT-dizziness___1
1,True,SYMPT-dizziness___2
1,True,SYMPT-ear_pain___2
1,True,SYMPT-fatigue___1
1,True,SYMPT-fatigue___2
1,True,SYMPT-fever_38_0oc___1
1,True,SYMPT-fever_38_0oc___2
1,True,SYMPT-headache___1
1,True,SYMPT-headache___2
3,False,SYMPT-joint_pain_arthralgia___1
1,True,SYMPT-joint_pain_arthralgia___2
1,True,SYMPT-leg_swelling_edema___2
4,False,SYMPT-loss_of_appetite___1
1,True,SYMPT-loss_of_taste_lost_of_smel___1
1,True,SYMPT-muscle_aches_myalgia___1
1,True,SYMPT-muscle_aches_myalgia___2
1,True,SYMPT-nausea_vomiting___2
5,False,SYMPT-night_sweats___1
1,True,SYMPT-night_sweats___2
1,True,SYMPT-runny_nose_rhinorrhea___1
2,False,SYMPT-runny_nose_rhinorrhea___2
1,True,SYMPT-shortness_of_breath_dyspne___2
1,True,SYMPT-sore_throat___1
1,True,SYMPT-sore_throat___2
1,True,SYMPT-weight_loss___2
2,False,HHX-Chronic hematologic disease
1,True,HHX-Psychiatric disease
1,True,CD-mode_of_diag
1,True,CD-type_of_care___2
1,True,CD-temperature
1,True,CD-heart_rate
1,True,CD-bp_systolic
1,True,CD-bp_diastolic
1,True,CD-respiratory_rate
1,True,IMG-cxr
1,True,IMG-echocardiogram
1,True,IMG-ekg
1,True,IMG-imaging
1,True,LABS-IND-albumin
1,True,LABS-IND-alt
1,True,LABS-IND-ast
1,True,LABS-IND-basophil
1,True,LABS-IND-bilirubin
1,True,LABS-IND-creatinine
1,True,LABS-IND-crp
1,True,LABS-IND-eosinophil
1,True,LABS-IND-eosinophil_count
1,True,LABS-IND-glucose
1,True,LABS-IND-haemoglobin
1,True,LABS-IND-lymphocyte
1,True,LABS-IND-lymphocyte_count
1,True,LABS-IND-monocyte
1,True,LABS-IND-monocyte_count
1,True,LABS-IND-neutrophil
1,True,LABS-IND-platelets
1,True,LABS-IND-potassium
1,True,LABS-IND-sodium
1,True,LABS-IND-triglycerides
1,True,LABS-IND-urea
1,True,LABS-IND-wbc
