mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__max_depth,param_clf__n_estimators,param_clf__random_state,param_clf__max_iter,param_clf__learning_rate,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_NPV,split1_test_NPV,split2_test_NPV,split3_test_NPV,split4_test_NPV,mean_test_NPV,std_test_NPV,rank_test_NPV,split0_test_PPV,split1_test_PPV,split2_test_PPV,split3_test_PPV,split4_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV,cv,Title,RunType
0.28378520011901853,0.03617394123165104,0.027505207061767577,0.002968897579313338,RandomForestClassifier(),3,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.8535911602209945,0.8453038674033149,0.8416206261510129,0.8434622467771639,0.8451612903225807,0.8458278381750134,0.00410571933466639,40,0.8187932251235004,0.8088496824276641,0.8046400846859563,0.8061232056782668,0.8084173297966402,0.8093647055424056,0.004957602539733869,40,0.9558045165843331,0.9593066337332392,0.9533715596330276,0.9550470540459418,0.9563961096374889,0.9559851747268061,0.0019465173550198632,41,0.7788595271210014,0.7640449438202247,0.7577464788732394,0.7598870056497176,0.7633802816901408,0.7647836474308647,0.0074046519096999785,40,0.6422018348623854,0.6238532110091743,0.6169724770642202,0.6183908045977011,0.6229885057471264,0.6248813666561215,0.009047834832162212,40,0.6422018348623854,0.6238532110091743,0.6169724770642202,0.6183908045977011,0.6229885057471264,0.6248813666561215,0.009047834832162212,40,0.9953846153846154,0.9938461538461538,0.9923076923076923,0.9938556067588326,0.9938461538461538,0.9938480444286896,0.0009730158577019607,2,0.9893992932862191,0.9855072463768116,0.9817518248175182,0.9853479853479854,0.9854545454545455,0.9854921790566159,0.0024198440683174303,2,0.8057285180572852,0.7975308641975308,0.7943349753694581,0.7958179581795818,0.7975308641975308,0.7981886360002773,0.003954389017525457,40,0.9893992932862191,0.9855072463768116,0.9817518248175182,0.9853479853479854,0.9854545454545455,0.9854921790566159,0.0024198440683174303,2,5,dfcmplt_Full,Full
2.828863191604614,0.3166821404870318,0.18844680786132811,0.09444611905337245,RandomForestClassifier(),3,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 3, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.850828729281768,0.8351749539594844,0.8342541436464088,0.8425414364640884,0.8423963133640553,0.8410391153431611,0.006005992439968682,41,0.8153528581510233,0.7958574453069867,0.7954657727593508,0.8045924042587002,0.8049690539345712,0.8032475068821265,0.007300416407200446,41,0.9570501058574453,0.9592660550458716,0.9563108680310514,0.9604498825855889,0.9599009725906277,0.958595576822117,0.0016248337630684418,40,0.7737430167597765,0.7439198855507868,0.7435897435897436,0.7574468085106383,0.7581329561527581,0.7553664821127406,0.01113008809723235,41,0.6353211009174312,0.5963302752293578,0.5986238532110092,0.6137931034482759,0.6160919540229886,0.6120320573658126,0.01405908599190058,41,0.6353211009174312,0.5963302752293578,0.5986238532110092,0.6137931034482759,0.6160919540229886,0.6120320573658126,0.01405908599190058,41,0.9953846153846154,0.9953846153846154,0.9923076923076923,0.9953917050691244,0.9938461538461538,0.9944629563984403,0.0012318354887132486,1,0.9892857142857143,0.9885931558935361,0.981203007518797,0.9888888888888889,0.9852941176470589,0.9866529768467991,0.0030738759837217995,1,0.8027295285359801,0.7861482381530984,0.7865853658536586,0.7941176470588235,0.7945879458794588,0.7928337450962039,0.006105577790340939,41,0.9892857142857143,0.9885931558935361,0.981203007518797,0.9888888888888889,0.9852941176470589,0.9866529768467991,0.0030738759837217995,1,5,dfcmplt_Full,Full
0.34485712051391604,0.04244596108344166,0.034641456604003903,0.007041311469895646,RandomForestClassifier(),6,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.8977900552486188,0.8922651933701657,0.8885819521178637,0.8922651933701657,0.8903225806451613,0.892244994950395,0.0030939317774374294,38,0.8742166549047283,0.8688461538461538,0.8638814396612562,0.8685682504369935,0.865499557913351,0.8682024113524965,0.0035410614569489976,38,0.9820324629498942,0.9848341566690191,0.9781139731827807,0.9808040680120771,0.9780512820512821,0.9807671885730105,0.002551791879346551,39,0.8556566970091027,0.8482490272373541,0.8418300653594771,0.8478543563068921,0.8440366972477065,0.8475253686321066,0.004719273741524398,38,0.7545871559633027,0.75,0.7385321100917431,0.7494252873563219,0.7402298850574712,0.7465548876937678,0.0061481045108200275,38,0.7545871559633027,0.75,0.7385321100917431,0.7494252873563219,0.7402298850574712,0.7465548876937678,0.0061481045108200275,38,0.9938461538461538,0.9876923076923076,0.9892307692307692,0.9877112135176651,0.9907692307692307,0.9898499350112253,0.002299031152697507,3,0.987987987987988,0.9761194029850746,0.9787234042553191,0.9760479041916168,0.9817073170731707,0.9801172032986338,0.004448864839141631,3,0.8579017264276229,0.8548601864181092,0.8494055482166446,0.8550531914893617,0.8507265521796565,0.853589440946279,0.003100137295098444,38,0.987987987987988,0.9761194029850746,0.9787234042553191,0.9760479041916168,0.9817073170731707,0.9801172032986338,0.004448864839141631,3,5,dfcmplt_Full,Full
5.08489875793457,0.9889210063532329,0.2421189308166504,0.13565792162799437,RandomForestClassifier(),6,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 6, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.8931860036832413,0.8858195211786372,0.8830570902394107,0.8895027624309392,0.8894009216589862,0.8881932598382429,0.0034674373415363603,39,0.8684827099505998,0.8600635144671842,0.857378263937897,0.8651199745749245,0.8647303271441202,0.8631549580149451,0.0039409449712174294,39,0.9830416372618208,0.9836556104446011,0.9801023288637969,0.9829546056464855,0.9814429708222813,0.9822394306077971,0.001293222968868547,37,0.8481675392670157,0.8368421052631579,0.8331143232588699,0.8433420365535248,0.8429319371727748,0.8408795883030686,0.005291325486610647,39,0.7431192660550459,0.7293577981651376,0.7270642201834863,0.7425287356321839,0.7402298850574712,0.7364599810186648,0.006842650936201527,39,0.7431192660550459,0.7293577981651376,0.7270642201834863,0.7425287356321839,0.7402298850574712,0.7364599810186648,0.006842650936201527,39,0.9938461538461538,0.9907692307692307,0.9876923076923076,0.9877112135176651,0.9892307692307692,0.9898499350112253,0.002299031152697507,3,0.9878048780487805,0.9814814814814815,0.9753846153846154,0.9758308157099698,0.9787234042553191,0.9798450389760334,0.004545424372466555,4,0.8522427440633246,0.8451443569553806,0.8436268068331143,0.8516556291390729,0.8505291005291006,0.8486397275039985,0.003549481943944188,39,0.9878048780487805,0.9814814814814815,0.9753846153846154,0.9758308157099698,0.9787234042553191,0.9798450389760334,0.004545424372466555,4,5,dfcmplt_Full,Full
0.6194107055664062,0.016834370108043926,0.04360051155090332,0.006040778944416357,RandomForestClassifier(),10,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9069981583793738,0.925414364640884,0.9051565377532228,0.916206261510129,0.9179723502304148,0.9143495345028049,0.00745059212554905,36,0.8871947776993648,0.9105081157374735,0.8849011997177134,0.8984533079082578,0.9018832891246684,0.8965881380374956,0.009487918724177915,36,0.9906916019760057,0.9920712773465068,0.9884403669724771,0.9919734449211646,0.9869566755083996,0.9900266733449108,0.0020176079798270526,23,0.8716645489199492,0.899876390605686,0.8687898089171975,0.8855345911949686,0.8891656288916563,0.8830061937058915,0.01148628296725228,36,0.786697247706422,0.8348623853211009,0.7821100917431193,0.8091954022988506,0.8206896551724138,0.8067109564483813,0.019999152575204553,36,0.786697247706422,0.8348623853211009,0.7821100917431193,0.8091954022988506,0.8206896551724138,0.8067109564483813,0.019999152575204553,36,0.9876923076923076,0.9861538461538462,0.9876923076923076,0.9877112135176651,0.9830769230769231,0.9864653196266099,0.0017967469447122044,6,0.9772079772079773,0.9758713136729222,0.9770773638968482,0.9777777777777777,0.970108695652174,0.9756086256415399,0.00281916914624062,6,0.8734693877551021,0.8990182328190743,0.8710990502035278,0.8856749311294766,0.891213389121339,0.884094998205704,0.01056095517006219,36,0.9772079772079773,0.9758713136729222,0.9770773638968482,0.9777777777777777,0.970108695652174,0.9756086256415399,0.00281916914624062,6,5,dfcmplt_Full,Full
8.052640676498413,1.2224303095741056,0.2145336627960205,0.032297432636193904,RandomForestClassifier(),10,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 10, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9079189686924494,0.9134438305709024,0.9051565377532228,0.9171270718232044,0.9179723502304148,0.9123237518140387,0.005039924510214629,37,0.8875864502470007,0.8959774170783346,0.8849011997177134,0.8996027331956142,0.901503094606543,0.8939141789690412,0.006564787688905459,37,0.9910338743824982,0.9917466478475653,0.9888214537755822,0.991772163073609,0.9883572060123784,0.9903462690183267,0.0014661834145320758,20,0.8724489795918368,0.8822055137844611,0.8687898089171975,0.8869346733668342,0.8888888888888888,0.8798535729098436,0.007931524699462561,37,0.7844036697247706,0.8073394495412844,0.7821100917431193,0.8114942528735632,0.8183908045977012,0.8007476536960876,0.014728927100699372,37,0.7844036697247706,0.8073394495412844,0.7821100917431193,0.8114942528735632,0.8183908045977012,0.8007476536960876,0.014728927100699372,37,0.9907692307692307,0.9846153846153847,0.9876923076923076,0.9877112135176651,0.9846153846153847,0.9870807042419946,0.0023035811421333653,5,0.9827586206896551,0.9723756906077348,0.9770773638968482,0.9778393351800554,0.9726775956284153,0.9765457212005417,0.0038185796242330592,5,0.8726287262872628,0.8839779005524862,0.8710990502035278,0.886896551724138,0.8901251738525731,0.8809454805239977,0.007681122058073583,37,0.9827586206896551,0.9723756906077348,0.9770773638968482,0.9778393351800554,0.9726775956284153,0.9765457212005417,0.0038185796242330592,5,5,dfcmplt_Full,Full
0.8059359550476074,0.11858517714900928,0.04835977554321289,0.0065219922554355094,RandomForestClassifier(),15,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9447513812154696,0.9521178637200737,0.9263351749539595,0.9456721915285451,0.9391705069124424,0.941609423666098,0.008672442343027883,35,0.9338355681016232,0.9452752293577982,0.9120324629498942,0.9356162932358705,0.9279398762157383,0.9309398859721849,0.010974939942948852,35,0.9942131263232179,0.994498941425547,0.9905434015525758,0.9946112965022864,0.9909000884173299,0.9929533708441914,0.0018302136753749387,12,0.927360774818402,0.9385342789598109,0.9014778325123153,0.9288299155609168,0.9199029126213593,0.9232211428945607,0.012384419388612991,35,0.8784403669724771,0.9105504587155964,0.8394495412844036,0.8850574712643678,0.871264367816092,0.8769524412105874,0.02295889325436655,35,0.8784403669724771,0.9105504587155964,0.8394495412844036,0.8850574712643678,0.871264367816092,0.8769524412105874,0.02295889325436655,35,0.9892307692307692,0.98,0.9846153846153847,0.9861751152073732,0.9846153846153847,0.9849273307337825,0.0029849542010398195,7,0.982051282051282,0.9682926829268292,0.973404255319149,0.9771573604060914,0.974293059125964,0.9750397279658631,0.004525509026353598,7,0.9238505747126436,0.9423076923076923,0.9014084507042254,0.9277456647398844,0.9195402298850575,0.9229705224699007,0.013222650710276685,35,0.982051282051282,0.9682926829268292,0.973404255319149,0.9771573604060914,0.974293059125964,0.9750397279658631,0.004525509026353598,7,5,dfcmplt_Full,Full
10.142104482650756,0.3733254736827239,0.2980182647705078,0.041203557978195714,RandomForestClassifier(),15,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': 15, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9410681399631676,0.9484346224677717,0.932780847145488,0.9530386740331491,0.9400921658986175,0.9430828899016388,0.007027010907334858,34,0.9292484121383204,0.9406880733944953,0.9208151023288638,0.9448116955347211,0.9290893015030947,0.932930516979899,0.008676844932892905,34,0.9940261115031758,0.9941390261115033,0.9917148906139731,0.9945865776789026,0.9914871794871796,0.993190757078947,0.0013134462115405253,11,0.9221411192214112,0.9334916864608076,0.9113001215066828,0.9390681003584229,0.9212121212121213,0.925442629751889,0.009790285766069709,34,0.8692660550458715,0.9013761467889908,0.8600917431192661,0.903448275862069,0.8735632183908046,0.8815490878414005,0.017594040755541763,34,0.8692660550458715,0.9013761467889908,0.8600917431192661,0.903448275862069,0.8735632183908046,0.8815490878414005,0.017594040755541763,34,0.9892307692307692,0.98,0.9815384615384616,0.9861751152073732,0.9846153846153847,0.9843119461183978,0.003287655420796914,8,0.9818652849740933,0.9679802955665024,0.9689922480620154,0.9776119402985075,0.9743589743589743,0.9741617486520185,0.005219603257738859,8,0.9185714285714286,0.9367647058823529,0.9127324749642346,0.9385964912280702,0.920863309352518,0.9255056819997207,0.010304612728457018,34,0.9818652849740933,0.9679802955665024,0.9689922480620154,0.9776119402985075,0.9743589743589743,0.9741617486520185,0.005219603257738859,8,5,dfcmplt_Full,Full
1.32218337059021,0.1921696919893964,0.06777658462524414,0.012181130891897126,RandomForestClassifier(),,100,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 100, 'clf__random_state': 42}",0.9585635359116023,0.9604051565377533,0.9502762430939227,0.9686924493554327,0.9548387096774194,0.9585552189152262,0.0061406784794833915,29,0.9544354269583628,0.957106563161609,0.9444918842625265,0.9670215583452513,0.9493810786914235,0.9544873022838347,0.007615151927634527,27,0.9951746647847566,0.995681016231475,0.9922812279463656,0.9960220350654166,0.9911122900088417,0.9940542468073712,0.0019785151764716968,5,0.9476135040745053,0.9501738122827347,0.9366197183098591,0.9608294930875576,0.9424206815511164,0.9475314418611547,0.008111875293399157,29,0.9334862385321101,0.9403669724770642,0.9151376146788991,0.9586206896551724,0.9218390804597701,0.9338901191606033,0.015169692307605924,27,0.9334862385321101,0.9403669724770642,0.9151376146788991,0.9586206896551724,0.9218390804597701,0.9338901191606033,0.015169692307605924,27,0.9753846153846154,0.9738461538461538,0.9738461538461538,0.9754224270353302,0.9769230769230769,0.975084485407066,0.0011533977128282663,38,0.9621749408983451,0.9601873536299765,0.9591346153846154,0.9630484988452656,0.9639423076923077,0.9616975432901022,0.0017855659533080907,39,0.9562594268476622,0.960546282245827,0.9447761194029851,0.9724349157733537,0.9491778774289985,0.9566389243397653,0.009605396103184229,27,0.9621749408983451,0.9601873536299765,0.9591346153846154,0.9630484988452656,0.9639423076923077,0.9616975432901022,0.0017855659533080907,39,5,dfcmplt_Full,Full
15.600548553466798,1.6299065955074794,0.40175623893737794,0.05442184557155081,RandomForestClassifier(),,1000,42,,,"{'clf': RandomForestClassifier(), 'clf__max_depth': None, 'clf__n_estimators': 1000, 'clf__random_state': 42}",0.9631675874769797,0.9650092081031307,0.9548802946593001,0.9677716390423573,0.9594470046082949,0.9620551467780125,0.00449273179552135,22,0.9605469301340861,0.9628405081157374,0.9502258292166549,0.9666348853223158,0.9551282051282051,0.9590752715833999,0.005785888155156968,20,0.9954481298517995,0.9955751587861681,0.9936750176429076,0.9962392075851474,0.9920070733863837,0.9945889174504814,0.0015450247299620661,2,0.953810623556582,0.956221198156682,0.9428238039673279,0.9598163030998852,0.9485981308411215,0.9522540119243198,0.005960606392080806,20,0.9472477064220184,0.9518348623853211,0.926605504587156,0.960919540229885,0.9333333333333333,0.9439881893915427,0.012446277019125885,13,0.9472477064220184,0.9518348623853211,0.926605504587156,0.960919540229885,0.9333333333333333,0.9439881893915427,0.012446277019125885,13,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9723502304147466,0.9769230769230769,0.9741623537752571,0.0014970190752365755,41,0.9604651162790697,0.9606481481481481,0.9596199524940617,0.9587155963302753,0.9643705463182898,0.960763871913969,0.001929493803262369,40,0.9649390243902439,0.9678899082568807,0.9518796992481203,0.9738461538461538,0.9563253012048193,0.9629760173892435,0.007918584325391212,13,0.9604651162790697,0.9606481481481481,0.9596199524940617,0.9587155963302753,0.9643705463182898,0.960763871913969,0.001929493803262369,40,5,dfcmplt_Full,Full
