1,True,age
1,True,MED-Cardiovascular-agents
1,True,MED-Respiratory-tract-agents
1,True,SYMPT-abdominal_pain___2
1,True,SYMPT-chest_pain___1
1,True,SYMPT-chest_pain___2
3,False,SYMPT-confusion_altered_mental_s___1
1,True,SYMPT-confusion_altered_mental_s___2
1,True,SYMPT-cough___1
1,True,SYMPT-cough___2
1,True,SYMPT-diarrhea___1
1,True,SYMPT-diarrhea___2
1,True,SYMPT-dizziness___1
1,True,SYMPT-dizziness___2
1,True,SYMPT-ear_pain___2
1,True,SYMPT-extremity_weakness_or_numb___1
1,True,SYMPT-extremity_weakness_or_numb___2
1,True,SYMPT-fatigue___1
1,True,SYMPT-fatigue___2
1,True,SYMPT-fever_38_0oc___1
1,True,SYMPT-fever_38_0oc___2
1,True,SYMPT-headache___2
1,True,SYMPT-joint_pain_arthralgia___1
1,True,SYMPT-joint_pain_arthralgia___2
1,True,SYMPT-leg_swelling_edema___2
1,True,SYMPT-loss_of_appetite___2
1,True,SYMPT-loss_of_taste_lost_of_smel___1
1,True,SYMPT-loss_of_taste_lost_of_smel___2
1,True,SYMPT-muscle_aches_myalgia___1
1,True,SYMPT-muscle_aches_myalgia___2
1,True,SYMPT-nausea_vomiting___1
1,True,SYMPT-nausea_vomiting___2
2,False,SYMPT-night_sweats___1
1,True,SYMPT-night_sweats___2
1,True,SYMPT-runny_nose_rhinorrhea___1
1,True,SYMPT-runny_nose_rhinorrhea___2
1,True,SYMPT-shortness_of_breath_dyspne___1
1,True,SYMPT-shortness_of_breath_dyspne___2
1,True,SYMPT-skin_rash___2
1,True,SYMPT-sore_throat___1
1,True,SYMPT-sore_throat___2
1,True,SYMPT-trouble_speaking_aphasia_d___2
1,True,SYMPT-weight_loss___1
1,True,SYMPT-weight_loss___2
1,True,SYMPT-wheezing_or_stridor___2
1,True,VAX-vaccinated
1,True,HHX-Arterial Hypertension
1,True,HHX-Diabetes
1,True,HHX-Obesity
1,True,HHX-OTHER-Sleep-disorder
1,True,CD-adjunctive___1
1,True,CD-covid_test_result_1
1,True,CD-covid_test_result_2
1,True,CD-covid_test_result_3
1,True,CD-hospitalized
1,True,CD-insomnia___1
5,False,CD-medication_received___1
1,True,CD-medication_received___4
1,True,CD-medication_received___5
1,True,CD-memory_problems___1
1,True,CD-mode_of_diag
1,True,CD-neurologic-other-1
1,True,CD-neurologic-other-4
1,True,CD-required_oxygen
1,True,CD-respiratory-other-1
1,True,CD-respiratory-other-4
1,True,CD-type_of_care___2
1,True,CD-severity_level___0
1,True,CD-severity_level___1
1,True,CD-severity_level___2
1,True,CD-severity_level___3
1,True,CD-temperature
1,True,CD-heart_rate
1,True,CD-bp_systolic
1,True,CD-bp_diastolic
1,True,CD-respiratory_rate
1,True,CD-o2_saturation
1,True,CD-spo2
3,False,CD-fio2
1,True,CD-gcs
1,True,IMG-ctt
1,True,IMG-cxr
1,True,IMG-echocardiogram
1,True,IMG-ekg
1,True,LAB-test-lung_function
1,True,LABS-IND-albumin
1,True,LABS-IND-alt
1,True,LABS-IND-aptt
1,True,LABS-IND-ast
1,True,LABS-IND-basophil
1,True,LABS-IND-basophil_count
1,True,LABS-IND-bilirubin
1,True,LABS-IND-bilirubin_direct
1,True,LABS-IND-cpk
1,True,LABS-IND-creatinine
1,True,LABS-IND-crp
1,True,LABS-IND-eosinophil
1,True,LABS-IND-eosinophil_count
1,True,LABS-IND-ferritin
1,True,LABS-IND-fibrinogen
1,True,LABS-IND-glucose
1,True,LABS-IND-haemoglobin
1,True,LABS-IND-inr
1,True,LABS-IND-ldh
1,True,LABS-IND-lymphocyte
1,True,LABS-IND-lymphocyte_count
1,True,LABS-IND-monocyte
1,True,LABS-IND-monocyte_count
1,True,LABS-IND-neutrophil
1,True,LABS-IND-neutrophil_count
1,True,LABS-IND-pct
1,True,LABS-IND-platelets
1,True,LABS-IND-potassium
1,True,LABS-IND-sodium
1,True,LABS-IND-triglycerides
1,True,LABS-IND-urea
1,True,LABS-IND-wbc
