1,True,age
1,True,MED-Respiratory-tract-agents
1,True,SYMPT-chest_pain___1
1,True,SYMPT-chest_pain___2
1,True,SYMPT-confusion_altered_mental_s___1
1,True,SYMPT-confusion_altered_mental_s___2
4,False,SYMPT-cough___2
2,False,SYMPT-dizziness___2
1,True,SYMPT-extremity_weakness_or_numb___2
1,True,SYMPT-fatigue___2
4,False,SYMPT-fever_38_0oc___1
1,True,SYMPT-headache___1
5,False,SYMPT-headache___2
1,True,SYMPT-joint_pain_arthralgia___2
1,True,SYMPT-muscle_aches_myalgia___1
1,True,SYMPT-muscle_aches_myalgia___2
1,True,SYMPT-shortness_of_breath_dyspne___1
1,True,SYMPT-shortness_of_breath_dyspne___2
1,True,SYMPT-skin_rash___1
1,True,VAX-vaccinated
1,True,CD-avpu
2,False,CD-brain_fog___1
1,True,CD-hospitalized
1,True,CD-mode_of_diag
1,True,CD-type_of_care___2
1,True,CD-temperature
1,True,CD-heart_rate
1,True,CD-bp_systolic
1,True,CD-bp_diastolic
1,True,CD-respiratory_rate
1,True,CD-o2_saturation
1,True,CD-gcs
1,True,IMG-cxr
1,True,IMG-echocardiogram
1,True,IMG-ekg
1,True,LAB-test-lung_function
1,True,LABS-IND-alt
1,True,LABS-IND-crp
1,True,LABS-IND-ferritin
1,True,LABS-IND-haemoglobin
1,True,LABS-IND-ldh
1,True,LABS-IND-lymphocyte_count
1,True,LABS-IND-neutrophil_count
1,True,LABS-IND-platelets
1,True,LABS-IND-wbc
1,True,SUBST-3
