1,True,age
1,True,CD-hospitalized
1,True,CD-required_oxygen
1,True,SYMPT-cough___1
1,True,SYMPT-dizziness___1
1,True,SYMPT-fatigue___1
1,True,SYMPT-fever_38_0oc___1
1,True,SYMPT-headache___1
1,True,SYMPT-joint_pain_arthralgia___1
1,True,SYMPT-loss_of_appetite___1
1,True,SYMPT-loss_of_taste_lost_of_smel___1
1,True,SYMPT-muscle_aches_myalgia___1
3,False,SYMPT-nausea_vomiting___1
1,True,SYMPT-runny_nose_rhinorrhea___1
1,True,SYMPT-sore_throat___1
5,False,SYMPT-weight_loss___1
2,False,HHX-Other
1,True,HHX-Psychiatric disease
5,False,HHX-OTHER-Sleep-disorder
1,True,CD-type_of_care___2
4,False,SUBST-3
